,ID УУ,Адрес,Полный адрес,Округ,UNOM,Группа,№ ОДС,Адрес ОДС,Потребитель (или УК),ЦТП,Unnamed: 0,Город,Административный округ,Муниципальный округ,Населенный пункт,Улица,Тип номера дом,Номер дома,Номер корпуса,Тип номера строения/сооружения,Номер строения,Unnamed: 12,Материал,Назначение,Класс,Тип,Этажность,Признак,Общая площадь,Тип Назначение
1657,437667342,"Зелёный пр-т, д. 77, к. 2","город Москва, Зелёный проспект, дом 77, корпус 2",ВАО,8412,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/002,62348,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Зелёный проспект,дом,77,2,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,"3617,9",3
1658,254093398,"Зелёный пр-т, д. 8","город Москва, Зелёный проспект, дом 8",ВАО,65084,МКД,ОДС №8-Перово,"город Москва, Зелёный проспект, дом 6, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/167,62335,город Москва,Восточный административный округ,муниципальный округ Перово,,Зелёный проспект,дом,8,,,,1,панельные,многоквартирный дом,жилые,Здание,14.0,,"9214,5",3
1659,391503536,"Зелёный пр-т, д. 83, к. 2","город Москва, Зелёный проспект, дом 83, корпус 2",ВАО,8414,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/040,62345,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Зелёный проспект,дом,83,2,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,1924,3
1660,437592870,"Зелёный пр-т, д. 83, к. 3","город Москва, Зелёный проспект, дом 83, корпус 3",ВАО,8415,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/040,62316,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Зелёный проспект,дом,83,3,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,"3977,5",3
1661,785498907,"Зелёный пр-т, д. 83, к. 4","город Москва, Зелёный проспект, дом 83, корпус 4",ВАО,8416,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/040,62322,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Зелёный проспект,дом,83,4,,,1,панели керамзитобетонные,многоквартирный дом,жилые,Здание,19.0,,"8687,1",3
1662,391529019,"Зелёный пр-т, д. 85","город Москва, Зелёный проспект, дом 85",ВАО,8417,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-07-0223/036,62313,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Зелёный проспект,дом,85,,,,1,панельные,многоквартирный дом,жилые,Здание,5.0,,"9141,1",3
1663,1944419656,"Зелёный пр-т, д. 87, к. 1","город Москва, Зелёный проспект, дом 87, корпус 1",ВАО,8418,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/015,62340,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Зелёный проспект,дом,87,1,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,"4177,5",3
1664,437623725,"Зелёный пр-т, д. 87, к. 2","город Москва, Зелёный проспект, дом 87, корпус 2",ВАО,8419,МКД,ОДС №12-Новогиреево,"город Москва, Федеративный проспект, дом 42, корпус 1","ГБУ ""ЖИЛИЩНИК РАЙОНА НОВОГИРЕЕВО""",04-04-0223/015,62327,город Москва,Восточный административный округ,муниципальный округ Новогиреево,,Зелёный проспект,дом,87,2,,,1,из железобетонных сегментов,многоквартирный дом,жилые,Здание,12.0,,3623,3
1665,785487223,"Зелёный пр-т, д. 89, к. 1","город Москва, Зелёный проспект, дом 89, корпус 1",ВАО,8420,МКД,ОДС №10-Ивановское,"город Москва, улица Молостовых, дом 14, корпус 2","ГБУ ""ЖИЛИЩНИК ИВАНОВСКОГО РАЙОНА""",04-07-0223/036,61842,город Москва,Восточный административный округ,муниципальный округ Ивановское,,Зелёный проспект,дом,89,1,,,1,кирпичные,многоквартирный дом,жилые,Здание,5.0,,"3367,2",3
1666,435859317,"Зелёный пр-т, д. 9","город Москва, Зелёный проспект, дом 9",ВАО,8334,МКД,ОДС №1-Перово,"город Москва, улица Плеханова, дом 3, корпус 2","ГБУ ""ЖИЛИЩНИК РАЙОНА ПЕРОВО""",04-03-0209/026,61898,город Москва,Восточный административный округ,муниципальный округ Перово,,Зелёный проспект,дом,9,,,,1,кирпичные,многоквартирный дом,жилые,Здание,3.0,,"1437,2",3
